EXPEDIENTE;TIPO;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD
25238;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;301749,55;294885,61;45009,61;394,57
180734;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;301658,51;18364,14;844458,97;13292,87
166168;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;301613;-295750,97;180201,6;-78519,79
83692;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;301583,8;91079,61;395931,76;5330,53
55079;ANÓNIMA;GUAYAQUIL;GRANDE;SOCIETARIO;134;301492,9;107106,18;1240686,6;-45472,12
74907;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;301487,94;55957,26;0;-19240,25
124715;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;301398,94;166713,11;98654,03;12911,78
118647;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;301043,7;102543,28;48000;13587,31
172142;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;300878,09;173986,76;854494,78;30746,42
705124;ANÓNIMA;ELOY ALFARO;PEQUEÑA;SOCIETARIO;13;300708,71;127181,9;921037,85;0
84550;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;300704,77;42323,12;562073,5;-147433,53
135854;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;300687,63;99210,91;226463,53;26566,52
167503;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;300554,93;296841,52;17600;8,49
63690;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;300366,04;1646,17;204584,19;0
118095;ANÓNIMA;MILAGRO;PEQUEÑA;SOCIETARIO;23;300300,34;251812,67;501203,93;19530,04
77970;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;1;300175,46;285717,29;87330;35214,85
174512;ANÓNIMA;MILAGRO;MICROEMPRESA;SOCIETARIO;3;300105,34;936,18;8525,5;45,99
118510;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;300078,36;249161,73;421567,88;15007,71
122096;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;300000;255352,5;0;-44647,5
125601;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;300000;300000;0;0
716353;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;6;299765,72;5835,97;1209884,53;5035,97
116007;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;299722,83;117489,3;206964,3;807,39
72309;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;299676,16;-15048,25;0;-48293,68
84337;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;299511,3;276790,88;153190,4;0
68439;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;41;299406,98;185492,09;993327,13;76514,3
135301;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;299287,21;299287,21;0;0
103565;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;299038,47;110182,99;429698,56;6237,87
122713;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;299003,65;265716,99;451104,51;22103,88
703662;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;298919,42;-25419,3;63195;7745,49
715458;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;298838,44;118067,56;30837,54;827,56
701018;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;298727,76;-59854;616555,79;0
165356;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;11;298542,27;141198,62;1900294,82;8682,72
66194;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;298487,37;62392,51;432052,6;11923,27
22429;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;298474,4;278002,27;15600;-3925,3
134690;RESPONSABILIDAD LIMITADA;NARANJAL;MICROEMPRESA;SOCIETARIO;4;298453,4;14294,77;35906,48;1037,88
120451;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;298146,61;136514,33;30000;3724,71
106375;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;298041,85;201967,86;94545;11670,9
169317;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;297996,15;228868,84;484210,79;51498,37
703808;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;297951;32679,58;366888,32;13231,52
84780;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;297944,85;208771,87;82676,73;-7175,17
110565;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;297740,35;297740,35;2400;-984,36
127839;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;297622,04;155554,49;349666,21;6725,43
173240;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;297595,04;800;0;0
173211;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;297552,61;15422,51;231049,91;12622,51
29138;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;297512,35;201185,27;134995,28;12638,33
137157;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;4;297457,65;270008,69;17028;6097,61
111483;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;297418,62;904,35;0;0
22065;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;297388,55;297388,55;0;0
702870;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;8;297308,91;144841,39;2540984,5;37166,74
167844;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;297224,83;98142,34;555561,49;21651,48
126664;ANÓNIMA;ELOY ALFARO;PEQUEÑA;SOCIETARIO;11;297118,15;39068,97;284585,19;1083,05
25221;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;297070,77;233604,02;52210,11;-4205,05
132488;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;297000;297000;0;0
714952;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;296996,24;14262,53;358551,63;-36537,47
5402;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;296961,1;4201,54;11160,7;3402,91
177832;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;296837,22;104686,36;938864,13;51375,15
716433;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;6;296775,47;102439,69;0;-197070,31
125717;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;296711,41;95453,9;424278,74;7554,09
176380;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;296650;296650;0;0
42853;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;296462,13;295130,19;0;151828,53
716301;SUCURSAL EXTRANJERA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;0;296449,17;20283,16;57735,77;8283,16
709658;ANÓNIMA;DAULE;MICROEMPRESA;SOCIETARIO;6;296370,43;268254,15;49114,26;1887,12
100134;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;39;296342,49;170277,45;972612,98;333,35
122590;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;296331,02;14279,2;41614,29;6,07
65457;ANÓNIMA;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;4;296209,55;67024;769132,14;21220,37
149910;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;15;296194,41;-32126,08;93348,61;1293,35
76324;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;296190;290379,6;0;-3590
708587;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;296159,47;101376,78;552104,22;22241,53
5917;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;296137,54;296137,54;0;620,59
143499;ANÓNIMA;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;6;296116,47;75562,92;730336,26;22253,18
63716;ANÓNIMA;ELOY ALFARO;PEQUEÑA;SOCIETARIO;20;295938,17;196937,31;467777,71;-6372,87
40526;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;295609,92;128413,76;0;0
65111;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;295519,95;10308,97;301337,83;787,2
141358;RESPONSABILIDAD LIMITADA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;295475,39;135426,99;84875;11921,64
701368;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;202;295457,06;13067,23;836265,38;0
122810;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;25;295431,93;25722,74;643115;22009,96
22163;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;295410,96;40135,38;137360,69;2867,87
24942;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;295375,02;7921,27;1609,64;103,8
141634;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;295270,9;278735,4;0;0
20911;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;295216,83;294566,34;22800;-5128,46
122911;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;295108;136111,8;145081,18;-35554,68
121101;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;295047,36;800;0;0
121598;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;295013,25;19805,79;286805,17;5427,58
175502;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;15;295000;5000;0;0
112194;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;294926,86;294926,86;0;0
105070;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;14;294821,56;71630,41;2919525,95;50290,24
43672;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;294772,74;63158,38;0;-18824,36
9299;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;294543,91;64920,71;41600;3519,02
721096;ASOCIACIÓN O CONSORCIO;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;294534,24;-5,62;0;-5,62
706579;ANÓNIMA;SAMBORONDÓN;MEDIANA;SOCIETARIO;6;294184,88;59037,51;1649865,42;40334,78
119825;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;18;293817,29;11874,47;201399,84;1878,1
171184;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;293637,94;2182,04;34776,6;1614,35
114914;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;293629,54;245884,76;25371,19;5088,98
165153;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;68;293617,79;42366,45;670630,89;14649,46
182216;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;293564,83;1973,84;0;0
79477;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;293382,24;37892,54;350974,31;-6049,27
116626;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;293322,41;119017,83;270310,92;8367,88
20905;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;293285,45;2874,35;0;0
177582;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;147;293189,76;18180,08;1054150,36;9167
101071;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;293138,69;106741,09;202851,84;6880,07
20169;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;293118,33;291260,96;32600;0
300178;ANÓNIMA;GUAYAQUIL;PEQUEÑA;MERCADO DE VALORES;9;292939,98;73780,96;732373,37;69471,22
134446;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;292929,92;7896,45;120994,86;5807,65
710032;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;292901,44;2791,15;179200;558,63
112211;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;292867,03;238700,45;226825,28;25891,86
308226;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;4;292837,99;96665,03;1376918,6;37153,4
135166;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;292781,15;292594,58;39201,4;1243,83
170188;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;292771,84;2793,48;0;79,84
304944;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;16;292738,39;29876,51;684412,28;22719,29
124086;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;24;292643,26;212426,89;736907,6;27309,35
4934;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;292618;18686,06;18000;6950,57
26395;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;292559,07;108163,66;188122,35;0
100022;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;22;292423,91;179964,99;559598,53;-848,55
112855;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;292382,18;56263,47;505518,76;-6557,63
100336;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;15;292365,17;142574,9;339429,74;2278,94
305123;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;292194,54;6068,4;154382,93;5268,4
177895;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;292193,15;28092,3;454348,14;465,19
120784;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;292072,72;110764,43;709047;5420,37
137607;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;292052,52;11988,4;278562,7;1866,08
128437;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;291872,76;89880,65;468465,2;0
708290;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;291798,01;30168,79;860959,09;10153,2
130864;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;291792,85;144570,26;309214,28;35013,75
136431;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;291782,05;208011,48;510000;6505,54
5027;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;291704,1;286592,51;0;279491,43
119465;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;291607,07;291070,01;13920;1657,22
136410;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;40;291564,09;136434,24;1439765,4;61632,11
717126;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;4;291515,41;25000;0;0
116156;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;4;291503,02;15085,82;1049630,57;7010,26
311303;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;291500;12500;0;0
170334;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;291441,77;14443,33;321936,89;4515,57
136091;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;291286,14;1700,02;0;0
131382;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;1;291191,12;211668,2;18600;92322,46
600157;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;17;291108,38;134329,97;682662,14;4037,65
129002;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;11;291074,51;178524,89;353498,84;20178,74
135026;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;290999,82;46840,1;0;-476,83
134983;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MEDIANA;SOCIETARIO;133;290983,13;54659,27;1398258,3;3978,14
82047;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;290921,18;90844,4;0;67365,84
105268;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;290713,19;255094,3;533996,65;30234,48
136052;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;290634,25;58743,25;317281,23;13349,6
97778;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;290616,28;7255,77;241536,04;5902,45
109092;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;16;290593,48;240210,79;437101,65;43602,03
174015;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;290489,57;59700,66;299833,86;7055,54
116777;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;290481,07;245087,28;35420,3;-11752,74
180902;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;290235,02;100000;0;0
82879;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;290230,88;289613,96;175748,44;25966,89
112171;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;290110,38;158086;120665,81;13434,76
143726;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;2;290066,13;290066,13;0;-48,71
178117;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;4;290009,07;97510,95;2537776,11;58232,53
712715;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;289925,23;165259,18;917568,08;154773,19
171128;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;289838,54;32209,11;53500;75,93
87926;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;289797,44;271633,77;96000;-67266,15
112499;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;289784,49;20004,69;112416,34;778,14
28074;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;289779,63;218565,58;19745;320,27
81718;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;289752,41;230662,41;0;58,74
128413;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;289717,21;241154,95;227503,08;880,5
104447;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MEDIANA;SOCIETARIO;6;289574,84;55080,87;1270305,65;1426,76
27862;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;289568,07;277030,97;98442,75;19615,51
161226;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;289421,03;85357,26;5500;17,93
84873;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;45;289417,89;74570,1;409735,5;8721,19
123555;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;289307,5;800;0;0
120819;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;30;289280,34;89848,75;298404,85;5451,03
714101;ANÓNIMA;VELASCO IBARRA;MICROEMPRESA;SOCIETARIO;13;289244,03;278820;76127,69;0
175251;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;289157,63;123819,46;464303,65;18989,92
166895;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;16;289083,05;82680,6;207342,5;9069,93
134136;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;289050,04;35728,34;678819,41;9076,98
122052;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;288975,09;32380,04;449469,35;15316,11
700027;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;288890,4;23507,3;0;-13873,03
182514;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;11;288876,99;48334,16;487894,81;0
179873;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;288825,53;210695,61;578131,2;25800,69
133616;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;288755,27;69789,43;0;-3204,33
133292;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;288551,24;63872,24;201670,83;514,53
110207;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;4;288518,32;64128,19;2805788;25868,73
123244;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;288511,72;200471,53;0;0
9607;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;288508,75;288508,75;0;0
109617;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;288495,89;45078,39;283957,55;4004,33
82892;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MEDIANA;SOCIETARIO;14;288492,99;93557,41;33763,45;921,05
99490;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;288456,95;226009,08;627963;41848,62
40897;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;288434,86;262845,07;30835,4;506,09
105548;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;288410,52;10592,45;40080;-42232,21
131438;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;288390,66;49407,12;387007,6;15827,2
140108;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;288321,91;11493,45;137026,75;3862,33
135292;ANÓNIMA;ELOY ALFARO;PEQUEÑA;SOCIETARIO;4;288285,53;1625,9;248837,26;401,72
143675;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;2;288271,9;288271,9;0;-364,16
115107;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;288261,75;100015,4;428014,68;5877,83
123377;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;288255,89;85801,92;475103,35;1782,15
170019;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;288176,48;36428,31;377185,75;1171,76
145653;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;288169,49;38225,21;524573,47;17136,11
42979;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;288112,95;287188,54;6000;86,31
703918;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;11;288097,02;89197,06;1671471;45446,77
135040;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;287899,2;800;0;0
177410;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;287795,14;83378,83;603145,13;20458,79
117045;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;287765,31;117722,06;128009,87;11840,26
67908;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;287736,58;287252,72;11700;340,42
102781;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;14;287724,92;52790,13;545776,39;15714,89
709398;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;287710,87;3166,5;163973,98;766,33
132250;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;287672,2;81460,68;50560;728,32
302412;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;27;287670,2;-40177,82;437115,93;3435,13
149716;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;287599,81;49298,31;4509,91;1509,91
101223;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;287553,09;73485,96;524076,46;37685,96
109812;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;287552,02;800;0;0
122682;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;40;287390,34;166578,36;348170,17;38913,85
135566;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;11;287319,98;279161,03;183420,31;-3191,5
705447;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;15;287319,2;35916,47;1180363,99;-507,57
716775;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;287303,3;259139,21;186094;49438,89
99934;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;19;287293,98;188987,18;648618,33;2926,96
307378;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;287237,14;54386,49;461305,11;7815,55
105608;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;287223,51;211347,37;86374,87;2653,39
29227;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;287163;136469,08;316444,19;3864,45
121501;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;287137,38;99441,02;125367,65;-86699,43
100545;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;287056,14;61116,19;154617,55;2044,71
133957;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;287004,5;75378,51;0;0
133664;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;286846,22;-49712,62;83718;-64158,84
41388;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;286750,23;274763,58;37940;4226
134266;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;4;286697,59;74874,61;0;-31783,96
172580;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;286556,23;122728,19;164789,58;54702
108760;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;286393,31;230404,37;133573,74;2344,75
107231;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;286230,65;22362,58;207067,39;7908
714334;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;286190,27;1846,72;80500;1046,72
130960;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;69;286101,73;198893,35;786836,63;31427,33
77462;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;23;285998,54;159459,4;4533093,3;17287,3
100698;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;285942,58;240523,86;37800;12302,65
60865;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;285935,28;42766,27;220845,27;874,77
72822;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;285919,65;139715,87;766040,15;35071,68
102595;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;285874,72;196947,62;432774,7;9526,37
44428;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;285731,62;279617,89;99000;597,09
143043;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;285701,98;44521,65;154692,64;14010,91
