EXPEDIENTE;TIPO;RAMA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD
715187;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;5000;5000;0;0
715204;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1000;1000;0;0
715426;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;0;0;0;0
715495;ANÓNIMA;H;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;800;800;0;0
715540;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;5560,07;5000;0;0
715594;ANÓNIMA;A;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;10000;10000;0;0
715636;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;36800;800;0;0
715728;ANÓNIMA;K;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1434;800;0;0
715774;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;2845,31;800;0;0
716076;ANÓNIMA;H;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1149,29;1000;18198,25;0
716257;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;800;800;0;0
716445;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;800;800;0;0
716475;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;800;800;0;0
716843;SUCURSAL EXTRANJERA;E;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;2174;2000;0;0
717437;ANÓNIMA;A;MILAGRO;MICROEMPRESA;SOCIETARIO;4;467662,71;800;0;0
717466;RESPONSABILIDAD LIMITADA;S;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
717504;ANÓNIMA;G;NARANJITO;MICROEMPRESA;SOCIETARIO;4;800;800;0;0
717565;RESPONSABILIDAD LIMITADA;S;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
717899;RESPONSABILIDAD LIMITADA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
718620;ANÓNIMA;I;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;209000;9000;0;0
718914;ANÓNIMA;G;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;5;32041,72;10000;0;0
718917;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;800;800;0;0
719124;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;800;800;0;0
719159;RESPONSABILIDAD LIMITADA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
719164;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;800;800;0;0
719421;ANÓNIMA;G;DAULE;MICROEMPRESA;SOCIETARIO;7;0;0;0;0
719423;ANÓNIMA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;800;800;0;0
719514;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;5000;5000;0;0
719644;ANÓNIMA;G;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;12088,1;2429,1;4740,26;0
719708;RESPONSABILIDAD LIMITADA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
719793;ANÓNIMA;P;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;65399,16;800;17242;0
719797;RESPONSABILIDAD LIMITADA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
719861;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;800;800;0;0
719868;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;800;800;0;0
719993;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1000;1000;90;0
720014;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;179381,77;10000;0;0
720323;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;3000;3000;0;0
720584;ANÓNIMA;Q;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;0;0;0;0
720594;RESPONSABILIDAD LIMITADA;I;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;400;400;0;0
720615;RESPONSABILIDAD LIMITADA;P;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;400;400;0;0
720638;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;800;800;0;0
720714;RESPONSABILIDAD LIMITADA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;5000;5000;0;0
720848;ANÓNIMA;J;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;1636;800;0;0
720891;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10000;10000;0;0
721035;ANÓNIMA;G;ELOY ALFARO (DURAN);MICROEMPRESA;SOCIETARIO;5;800;800;0;0
721037;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;9000;9000;0;0
721117;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;9000;9000;0;0
714133;ANÓNIMA;B;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;792;558,8;0;-1,2
301543;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1228,72;777,22;930;-1,32
182596;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;628805,82;-110014,61;0;-4,17
107013;ANÓNIMA;N;TARIFA;MICROEMPRESA;SOCIETARIO;5;13766,53;2771,52;63856,64;-5,03
55576;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;12428,51;12428,51;0;-7,14
78679;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;10351,82;10351,82;0;-7,14
111066;RESPONSABILIDAD LIMITADA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;3886,63;3886,63;0;-11,92
720543;ANÓNIMA;H;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;787,93;787,93;0;-12,07
67378;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1558,97;1558,97;0;-13
307660;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1032,63;1032,63;8993,71;-21,29
137050;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;50583,78;1078,78;5777,69;-30,76
40925;ANÓNIMA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;821,92;821,92;0;-46,18
309676;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;71670,74;750,74;0;-49,26
716951;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;834,4;734,4;0;-65,6
134401;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;743,25;743,25;0;-67,38
701479;ANÓNIMA;K;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;186921,58;506,33;0;-76,95
149872;ANÓNIMA;H;LOMAS DE SARGENTILLO;MICROEMPRESA;SOCIETARIO;4;1734,29;-8822,48;1631;-105,3
307150;ANÓNIMA;I;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;3437,24;240,66;13556,55;-117,83
130564;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;150520,88;89404,89;310084,12;-131,19
714512;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;616,02;616,02;2200;-183,98
72774;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;478,29;-160,99;0;-230,74
144611;ANÓNIMA;H;NARCISA DE JESÚS (NOBOL);MICROEMPRESA;SOCIETARIO;4;3123,88;-6072,37;2610;-267,23
126296;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;48048,69;48048,69;0;-295,27
36761;ANÓNIMA;J;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;36113,96;35551,46;0;-302,3
148018;ANÓNIMA;H;LOMAS DE SARGENTILLO;MICROEMPRESA;SOCIETARIO;4;1598,64;-9097,99;432;-303,53
20216;RESPONSABILIDAD LIMITADA;G;DAULE;MICROEMPRESA;SOCIETARIO;2;163997,32;132061,32;0;-383,35
182524;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;5786,58;3137,8;0;-522,63
67957;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;817,27;225,01;580;-574,99
24107;RESPONSABILIDAD LIMITADA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;55960,45;34279,39;71718,97;-585,49
180956;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1993,54;1463,36;1860,77;-623,33
141754;ANÓNIMA;Q;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;5201,41;5201,41;0;-692,53
128023;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;343975,63;1262,37;7200;-818,76
717738;ANÓNIMA;G;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;3;177193,06;-97,96;36633,49;-897,96
131922;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;629485,69;9071;11;-929
116349;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1772,49;1772,49;17790;-940,36
108736;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1320,34;82,32;200;-1077,22
713102;ANÓNIMA;I;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;24651,55;605,33;67334,35;-1096,3
711109;ANÓNIMA;A;VELASCO IBARRA;MICROEMPRESA;SOCIETARIO;3;780;-397,49;0;-1177,49
80987;ANÓNIMA;Q;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;46937,89;23883,36;138239,27;-1218,79
19372;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10567,28;10567,28;0;-1245,88
127520;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;79622,06;78612,78;0;-1286,69
146934;RESPONSABILIDAD LIMITADA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;4691,74;-14267,75;1215,58;-1299,43
165906;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;47305,53;47305,53;6000;-1414,29
700002;ANÓNIMA;F;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;4286,53;3586,53;110123,79;-1426,64
82240;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;22020,42;11978,75;0;-1600,2
301541;ANÓNIMA;J;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;4648,46;-20445,54;0;-1720,67
56968;ANÓNIMA;A;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;8519,89;8301,82;42538,65;-1971,35
68002;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;138700;107385,12;12000;-1992,81
27147;RESPONSABILIDAD LIMITADA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;79012,43;48817,35;26887,3;-2090,29
182734;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;138377,61;-97037,19;0;-2345
136400;RESPONSABILIDAD LIMITADA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;0;55007,65;-34563,97;0;-2360,77
106176;ANÓNIMA;H;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;59668,5;17148,15;13426,75;-2601,25
136584;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;60760,38;60600,63;0;-2905,04
83385;ANÓNIMA;L;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;222354,88;14469,81;24600;-2999,54
179180;RESPONSABILIDAD LIMITADA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;7024,29;6982,74;0;-3017,26
310840;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;109219,08;-2413,52;139848,38;-3213,52
59048;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;35257,74;35038,58;0;-3426,7
82610;ANÓNIMA;C;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;92716,89;21520,83;186337,53;-3664,54
82491;ANÓNIMA;L;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;44194,25;41301,66;0;-3872,42
719284;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1888,97;-3193,48;13345,02;-3993,48
25221;RESPONSABILIDAD LIMITADA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;297070,77;233604,02;52210,11;-4205,05
64885;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;79066,65;24157,74;351814,11;-4335,28
310852;ANÓNIMA;J;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;21519,06;-3868,06;5754,29;-4668,06
117476;ANÓNIMA;G;BALZAR;MICROEMPRESA;SOCIETARIO;4;211956,6;-53250,81;33001,65;-4758,8
714253;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;420;24,02;0;-5375,98
79729;ANÓNIMA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;118074,28;75965,5;36194,88;-5492,04
100304;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;165475,5;125926,98;0;-5651,1
172438;ANÓNIMA;A;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;3;108493,61;38616,5;0;-5662,87
141507;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;6753,03;4485,99;10500;-5794,98
115961;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;8586,65;1000;49909,82;-5813,5
718177;ANÓNIMA;B;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;20263,59;-6113,35;0;-6913,35
718684;ANÓNIMA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;14506,35;13898,44;6054,13;-7103,41
104235;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;363637,66;363313,74;19501,85;-8515,39
23473;RESPONSABILIDAD LIMITADA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;96884,15;87795,66;0;-9088,49
103115;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;7977,36;-36938,5;20990;-9205,02
102266;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;800;-8464,51;2232,15;-9264,51
136563;ANÓNIMA;Q;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;80463,37;76721,49;96258,85;-9456,7
81953;ANÓNIMA;S;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;5038,12;1941,99;53025,81;-9505,35
715646;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;10175,14;-8856,64;9631,16;-9656,64
133245;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;172063,93;-8992,48;0;-9792,48
181550;ANÓNIMA;G;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;9;499605,99;-243774,23;585000;-10279,18
73644;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;111280,33;34639,55;96728,26;-10444,91
126547;RESPONSABILIDAD LIMITADA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;11731,78;9012,58;16854,38;-10658,22
114593;ANÓNIMA;L;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;351098,48;126664,36;0;-10724,03
104595;ANÓNIMA;J;ELOY ALFARO (DURAN);PEQUEÑA;SOCIETARIO;9;56526,19;47791,31;252571,09;-10813,34
104773;ANÓNIMA;I;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;11135,75;3558,52;10684,65;-10895,66
705988;ANÓNIMA;A;DAULE;MEDIANA;SOCIETARIO;8;26701;-5493,84;1295146,56;-10931,44
36973;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;258565,54;35209,41;4800;-10949,08
712016;ANÓNIMA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;152719,04;60218,72;0;-11194,42
99345;ANÓNIMA;C;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;114948,35;79698,34;39708,5;-11538,67
103236;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;285177,99;24876,94;0;-11604,57
182768;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;32407,2;6080,68;21014,87;-11613,14
713969;ANÓNIMA;H;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;22010,11;16120,57;41409,64;-11879,43
181085;ANÓNIMA;A;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;23893,35;23753,85;0;-12500
130122;ANÓNIMA;M;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;133835,94;88174,7;506987,17;-13077,37
164894;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;7278,27;7277,87;0;-13504,43
68131;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;48885,68;36874,98;0;-14004,64
81003;ANÓNIMA;D;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;309413,82;88631,9;19689,1;-14980,41
146783;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;16;120451,21;23556,65;384371,09;-15304,03
40074;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;269296,21;266891,43;0;-17066,45
84076;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;351500;2500;0;-18500
109640;ANÓNIMA;M;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;250076,5;83494,57;7275;-20639,4
21295;RESPONSABILIDAD LIMITADA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;490276,17;90524,12;0;-21148,32
141271;ANÓNIMA;F;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;27362,68;-17346,03;75082,85;-23481,49
22234;RESPONSABILIDAD LIMITADA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;448374,94;445953,84;0;-23588,22
26583;RESPONSABILIDAD LIMITADA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;423870,21;346682,43;0;-24663,88
110404;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;186350,13;-193473,54;0;-26958,41
84717;ANÓNIMA;F;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;498331,98;-32734,38;315023;-33534,38
122911;RESPONSABILIDAD LIMITADA;M;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;295108;136111,8;145081,18;-35554,68
42326;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;260103,03;179257,25;252776,13;-39196,95
179463;ANÓNIMA;H;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;548212,65;-1423,53;541268,35;-40154,37
122096;ANÓNIMA;G;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;300000;255352,5;0;-44647,5
123414;ANÓNIMA;G;GUAYAQUIL;MEDIANA;SOCIETARIO;12;446341,18;180765,76;2201765,05;-44662,38
183280;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;992,83;-43965,76;0;-44958,59
76357;ANÓNIMA;L;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;2385384,71;423586,42;81324,52;-48303,26
173848;ANÓNIMA;A;BALZAR;MICROEMPRESA;SOCIETARIO;4;444270,61;-147246,25;93419,51;-49283,56
17480;ANÓNIMA;A;GUAYAQUIL;MEDIANA;SOCIETARIO;41;1143643,52;375907,86;1386943,94;-56781,14
5965;ANÓNIMA;N;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;421805,06;202731,3;0;-60642,69
175396;ANÓNIMA;A;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;6004,9;3964,19;721172,5;-73458,21
21255;ANÓNIMA;L;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;6753228,8;485359,74;598423,76;-164685,08
145215;ANÓNIMA;G;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;12688,35;6416,66;613138,15;-188290,29
713767;ANÓNIMA;R;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;193896,81;-403669,76;916274,14;-412669,76
713773;ANÓNIMA;C;GUAYAQUIL;MEDIANA;SOCIETARIO;12;7257145,34;-2243238,7;3726004,43;-2207787,9
